557	Hjckrrh	WORK_OF_ART	95	102
557	Gryphon	PERSON	114	121
557	the Mock Turtle	WORK_OF_ART	157	172
557	Alice	PERSON	174	179
558	the Mock Turtle	WORK_OF_ART	23	38
558	"the
sea"	LOC	135	142
558	Turtle	PERSON	166	172
559	Alice	PERSON	51	56
560	the Mock Turtle	PERSON	52	67
561	Gryphon	PERSON	83	90
561	Alice	PERSON	141	146
561	earth	LOC	180	185
561	Gryphon	PERSON	199	206
561	the Mock Turtle	WORK_OF_ART	215	230
561	"Drive on, old fellow! Don’t be all
day about it!"	WORK_OF_ART	233	281
563	Alice	PERSON	37	42
564	the Mock Turtle	PERSON	16	31
565	Gryphon	PERSON	30	37
565	Alice	PERSON	46	51
565	The Mock Turtle	WORK_OF_ART	71	86
567	day	DATE	18	21
567	Alice	PERSON	41	46
568	the Mock Turtle	PERSON	21	36
569	Alice	PERSON	12	17
569	French	NORP	31	37
570	the Mock Turtle	PERSON	20	35
571	Alice	PERSON	22	27
572	the Mock Turtle	PERSON	51	66
572	French	NORP	143	149
573	Alice	PERSON	41	46
574	the Mock Turtle	PERSON	38	53
576	Reeling and Writhing	WORK_OF_ART	1	21
576	the Mock Turtle	WORK_OF_ART	50	65
576	Arithmetic	LOC	111	121
576	Derision	ORG	163	171
578	Gryphon	PERSON	4	11
579	Alice	PERSON	12	17
580	Gryphon	PERSON	18	25
581	the Mock Turtle	WORK_OF_ART	83	98
582	the Mock Turtle	WORK_OF_ART	27	42
582	Seaography	PERSON	131	141
582	a week	DATE	223	229
582	Drawling	GPE	246	254
582	Stretching	GPE	256	266
582	Coils	GPE	284	289
583	Alice	PERSON	29	34
584	the Mock Turtle	WORK_OF_ART	36	51
584	Gryphon	PERSON	82	89
585	Gryphon	PERSON	24	31
585	Classics	ORG	48	56
586	the Mock Turtle	WORK_OF_ART	23	38
587	Gryphon	PERSON	33	40
588	many hours	TIME	9	19
588	Alice	PERSON	52	57
589	Ten hours	TIME	1	10
589	the first day	DATE	11	24
589	the Mock Turtle	WORK_OF_ART	32	47
589	nine	CARDINAL	50	54
590	Alice	PERSON	33	38
591	Gryphon	PERSON	48	55
592	Alice	PERSON	29	34
593	the Mock Turtle	PERSON	25	40
595	Gryphon	PERSON	35	42
596	The Lobster Quadrille	WORK_OF_ART	11	32
597	one	CARDINAL	52	55
597	Alice	GPE	94	99
597	a minute	TIME	129	137
597	two	CARDINAL	141	144
597	Gryphon	PERSON	219	226
597	the Mock Turtle	WORK_OF_ART	297	312
598	Lobster Quadrille	PERSON	270	287
599	Alice	PERSON	19	24
600	Gryphon	PERSON	16	23
600	first	ORDINAL	30	35
600	"the
sea-shore"	FAC	59	72
601	Two	CARDINAL	1	4
601	the Mock Turtle	WORK_OF_ART	19	34
602	Gryphon	PERSON	52	59
604	Gryphon	PERSON	46	53
605	the Mock Turtle	WORK_OF_ART	13	28
606	Gryphon	PERSON	60	67
607	the Mock Turtle	WORK_OF_ART	18	33
608	Gryphon	PERSON	28	35
610	Gryphon	PERSON	32	39
611	the Mock Turtle	PERSON	38	53
612	Gryphon	PERSON	36	43
613	first	ORDINAL	40	45
613	two	CARDINAL	114	117
614	Alice	PERSON	39	44
615	the Mock Turtle	PERSON	45	60
616	Alice	PERSON	25	30
617	first	ORDINAL	21	26
617	the Mock Turtle	PERSON	41	56
617	Gryphon	PERSON	64	71
618	Gryphon	PERSON	27	34
619	Alice	PERSON	47	52
619	the Mock Turtle	WORK_OF_ART	172	187
622	England	GPE	136	143
622	France	GPE	161	167
623	Alice	PERSON	58	63
624	the Mock Turtle	PERSON	30	45
624	you’ve	CARDINAL	53	59
625	Alice	PERSON	12	17
626	Dinn	ORG	20	24
626	the Mock Turtle	PERSON	39	54
628	the Mock Turtle	PERSON	38	53
628	the Mock Turtle	WORK_OF_ART	164	179
628	Gryphon	PERSON	263	270
629	Gryphon	PERSON	26	33
630	Alice	PERSON	18	23
631	Gryphon	PERSON	55	62
632	Alice	PERSON	33	38
633	Gryphon	PERSON	37	44
635	Gryphon	PERSON	49	56
637	Gryphon	PERSON	37	44
638	Alice	PERSON	29	34
639	Gryphon	PERSON	33	40
640	Alice	PERSON	32	37
641	the Mock Turtle	WORK_OF_ART	43	58
642	Alice	PERSON	27	32
643	the Mock Turtle	PERSON	22	37
644	Alice	PERSON	33	38
645	the Mock Turtle	WORK_OF_ART	21	36
645	Gryphon	PERSON	74	81
646	this morning	TIME	47	59
646	yesterday	DATE	122	131
647	the Mock Turtle	PERSON	25	40
648	first	ORDINAL	24	29
648	Gryphon	PERSON	41	48
649	Alice	PERSON	3	8
649	first	ORDINAL	66	71
649	the White Rabbit	ORG	76	92
649	first	ORDINAL	136	141
649	two	CARDINAL	147	150
649	one	CARDINAL	182	185
649	_You are old, Father	WORK_OF_ART	369	389
649	William_	PERSON	390	398
649	Caterpillar	ORG	408	419
650	Gryphon	PERSON	51	58
651	the Mock Turtle	WORK_OF_ART	25	40
651	Gryphon	PERSON	158	165
651	Alice	PERSON	218	223
652	Tis	PERSON	24	27
652	Gryphon	PERSON	67	74
653	one	CARDINAL	45	48
653	Alice	PERSON	74	79
653	Lobster	PERSON	198	205
653	Quadrille	GPE	206	215
654	Tis	PERSON	2	5
654	Lobster	PERSON	23	30
655	Shark	PERSON	129	134
656	Gryphon	PERSON	74	81
657	the Mock Turtle	PERSON	38	53
658	Alice	ORG	0	5
659	the Mock Turtle	PERSON	43	58
660	Gryphon	PERSON	33	40
661	the Mock Turtle	WORK_OF_ART	22	37
662	first	ORDINAL	10	15
662	Alice	PERSON	38	43
663	Gryphon	PERSON	33	40
665	one	CARDINAL	42	45
666	Owl	ORG	96	99
666	Owl	PERSON	175	178
666	Panther	PERSON	243	250
667	the Mock Turtle	WORK_OF_ART	49	64
668	Gryphon	PERSON	48	55
668	Alice	PERSON	61	66
669	the Lobster Quadrille	ORG	32	53
669	Gryphon	PERSON	60	67
669	the Mock Turtle	WORK_OF_ART	96	111
670	the Mock Turtle	WORK_OF_ART	24	39
670	Gryphon	PERSON	94	101
670	Turtle Soup	PERSON	177	188
672	Beautiful Soup	ORG	1	15
672	Soup	ORG	131	135
672	Soup	ORG	168	172
672	Beau	PERSON	178	182
672	Soo	PERSON	191	194
672	Beau	PERSON	204	208
672	Soo	PERSON	217	220
672	Soup	ORG	279	283
673	two	CARDINAL	94	97
673	Soup	ORG	128	132
673	Soup	ORG	163	167
673	Beau	PERSON	173	177
673	Soo	PERSON	186	189
673	Beau	PERSON	199	203
673	Soo	PERSON	212	215
673	FUL SOUP	ORG	271	279
674	Chorus	PERSON	1	7
674	Gryphon	PERSON	26	33
674	the Mock Turtle	WORK_OF_ART	39	54
675	Gryphon	PERSON	21	28
675	Alice	PERSON	42	47
676	Gryphon	PERSON	53	60
678	Stole the Tarts	WORK_OF_ART	16	31
679	Knave	PERSON	194	199
679	Alice	PERSON	502	507
680	Alice	ORG	0	5
681	"the
wig"	DATE	67	74
682	Alice	PERSON	35	40
682	twelve	CARDINAL	53	59
682	two	CARDINAL	232	235
682	three	CARDINAL	239	244
683	twelve	CARDINAL	4	10
683	Gryphon	PERSON	104	111
684	Gryphon	PERSON	40	47
686	one	CARDINAL	175	178
686	Alice	PERSON	343	348
687	One	CARDINAL	0	3
687	Bill	PERSON	247	251
687	the day	DATE	406	413
688	Herald	PERSON	1	7
689	three	CARDINAL	30	35
690	The Queen of Hearts	WORK_OF_ART	1	20
690	a summer day	DATE	54	66
690	The Knave of Hearts	WORK_OF_ART	68	87
693	first	ORDINAL	10	15
693	three	CARDINAL	67	72
693	First	ORDINAL	113	118
694	first	ORDINAL	4	9
696	the March Hare	FAC	21	35
696	Dormouse	GPE	94	102
696	Fourteenth of March	DATE	105	124
697	Fifteenth	WORK_OF_ART	1	10
697	March	DATE	22	27
698	Sixteenth	WORK_OF_ART	1	10
698	Dormouse	ORG	23	31
699	three	CARDINAL	82	87
700	Hatter	ORG	42	48
701	Hatter	ORG	26	32
702	Stolen	PERSON	2	8
703	Hatter	ORG	27	33
704	Hatter	LOC	63	69
706	one foot	QUANTITY	73	81
706	Queen	PERSON	120	125
707	Alice	PERSON	20	25
707	first	ORDINAL	178	183
707	second	ORDINAL	229	235
708	Dormouse	PERSON	43	51
709	Alice	PERSON	24	29
710	Dormouse	ORG	43	51
711	Alice	PERSON	28	33
712	Dormouse	PERSON	51	59
713	Queen	PERSON	18	23
713	Hatter	LOC	58	64
713	Dormouse	ORG	83	91
715	Majesty	PERSON	22	29
715	Hatter	PERSON	36	42
717	Hatter	ORG	31	37
719	Hare	ORG	90	94
720	March	DATE	16	21
721	Hatter	ORG	20	26
722	March	DATE	22	27
723	the King	PERSON	21	29
724	Dormouse	ORG	24	32
724	Dormouse	ORG	124	132
726	Dormouse	ORG	18	26
726	one	CARDINAL	33	36
727	Hatter	ORG	34	40
729	one	CARDINAL	79	82
729	Majesty	PERSON	111	118
731	one	CARDINAL	5	8
731	first	ORDINAL	288	293
732	Alice	PERSON	40	45
737	Alice	PERSON	47	52
738	Hatter	ORG	37	43
738	Queen	PERSON	73	78
740	Queen	PERSON	43	48
740	Hatter	PERSON	87	93
742	Duchess	PERSON	25	32
742	Alice	PERSON	85	90
744	Shan’t	WORK_OF_ART	1	7
745	the White Rabbit	ORG	29	45
749	Collar that Dormouse	WORK_OF_ART	1	21
749	Queen	PERSON	28	33
750	some minutes	TIME	4	16
750	Dormouse	PERSON	63	71
752	the White Rabbit	ORG	14	30
752	the White Rabbit	ORG	218	234
753	Alice’s Evidence	PERSON	13	29
754	Alice	PERSON	14	19
754	the last few minutes	TIME	93	113
754	the week before	DATE	383	398
756	Alice	PERSON	177	182
757	Lizard	ORG	74	80
757	one	CARDINAL	358	361
758	Lizard	ORG	231	237
759	Alice	PERSON	57	62
760	Alice	PERSON	16	21
762	Alice	PERSON	25	30
763	_Un_important	WORK_OF_ART	158	171
764	Un_important	ORG	2	14
767	"Rule
Forty-two. _All"	WORK_OF_ART	137	157
767	more than a mile	QUANTITY	166	182
769	mile	QUANTITY	13	17
769	Alice	PERSON	30	35
771	Nearly two miles	QUANTITY	1	17
772	Alice	PERSON	39	44
774	One	CARDINAL	28	31
774	Alice	PERSON	39	44
776	Majesty	PERSON	48	55
778	the White Rabbit	ORG	32	48
780	one	CARDINAL	30	33
781	the White Rabbit	ORG	33	49
783	the White Rabbit	ORG	24	40
785	Majesty	PERSON	13	20
785	Knave	PERSON	32	37
787	first	ORDINAL	58	63
789	Alice	PERSON	38	43
791	The White Rabbit	ORG	0	16
791	Majesty	PERSON	74	81
796	two	CARDINAL	30	33
796	three or more	CARDINAL	51	64
801	Alice	PERSON	42	47
801	the last few minutes	TIME	76	96
803	one	CARDINAL	217	220
803	Knave	PERSON	353	358
804	Knave	PERSON	4	9
805	two	CARDINAL	176	179
806	Alice	PERSON	62	67
808	Queen	PERSON	18	23
808	Lizard	ORG	63	69
808	Bill	PERSON	108	112
808	one	CARDINAL	152	155
810	twentieth	DATE	141	150
811	first	ORDINAL	36	41
812	Alice loudly	PERSON	27	39
812	first	ORDINAL	74	79
813	Queen	PERSON	29	34
814	Alice	PERSON	16	21
815	Queen	PERSON	25	30
816	Alice	PERSON	26	31
817	half	CARDINAL	102	106
817	fright and half	CARDINAL	110	125
818	Alice	PERSON	10	15
819	Alice	PERSON	42	47
819	Alice	PERSON	341	346
820	Alice	PERSON	126	131
820	Adventures	PRODUCT	154	164
821	First	ORDINAL	0	5
821	Alice	PERSON	29	34
822	the White Rabbit	ORG	38	54
822	Mouse	PERSON	81	86
822	the March Hare	FAC	178	192
822	Queen	PERSON	269	274
822	Duchess	PERSON	367	374
822	Gryphon	PERSON	453	460
822	Lizard	PERSON	483	489
823	half	CARDINAL	37	41
823	Wonderland	GPE	62	72
823	Queen	PERSON	321	326
823	Gryphon	PERSON	421	428
824	years	DATE	166	171
824	Wonderland	GPE	373	383
824	"summer
days"	DATE	543	554
826	Wonderland	GPE	49	59
826	Lewis Carroll	PERSON	64	77
829	Arthur DiBianca	ORG	12	27
829	David Widger	PERSON	32	44
831	U.S.	GPE	56	60
831	a United States	GPE	98	113
831	United	ORG	203	209
831	Gutenberg	PERSON	490	499
831	eBooks	ORG	569	575
831	eBook	ORG	729	734
831	the United States	GPE	916	933
831	eBooks	ORG	939	945
831	U.S.	GPE	963	967
833	FULL	ORG	4	8
834	"Project
Gutenberg"	WORK_OF_ART	193	210
836	1.A.	CARDINAL	0	4
836	Gutenberg	PERSON	364	373
836	Gutenberg	PERSON	479	488
837	1.B.	CARDINAL	0	4
837	Gutenberg	PERSON	245	254
837	Gutenberg	PERSON	412	421
837	Gutenberg	PERSON	532	541
838	1.C.	CARDINAL	0	4
838	The Project Gutenberg Literary Archive Foundation	ORG	5	54
838	"the
Foundation"	WORK_OF_ART	57	71
838	Gutenberg	PERSON	142	151
838	United	ORG	255	261
838	United States	GPE	331	344
838	the United States	GPE	368	385
838	Gutenberg	PERSON	561	570
838	Gutenberg	PERSON	819	828
839	1.D.	CARDINAL	0	4
839	the United States	GPE	190	207
839	Gutenberg	PERSON	418	427
839	Foundation	ORG	441	451
839	the United States	GPE	544	561
840	1.E.	CARDINAL	0	4
840	Gutenberg	PERSON	55	64
842	the United States	GPE	50	67
842	United States	GPE	346	359
843	U.S.	GPE	100	104
843	the United States	GPE	269	286
843	"Project
Gutenberg"	WORK_OF_ART	396	413
843	1.E.8	CARDINAL	647	652
843	1.E.9	DATE	656	661
844	1.E.3	CARDINAL	0	5
844	paragraphs	NORP	164	174
844	1.E.7	DATE	189	194
846	1.E.5	CARDINAL	0	5
847	Plain Vanilla ASCII	WORK_OF_ART	284	303
848	1.E.7	CARDINAL	0	5
848	1.E.8	CARDINAL	163	168
849	1.E.8	CARDINAL	0	5
850	20%	PERCENT	27	30
850	"the Project
  Gutenberg Literary Archive Foundation"	ORG	324	375
850	60 days	DATE	416	423
850	"the Project
  Gutenberg Literary Archive Foundation"	ORG	595	646
850	Section 4	LAW	677	686
850	"the Project Gutenberg
  Literary Archive Foundation"	ORG	720	771
851	30 days	DATE	108	115
852	90 days	DATE	197	204
854	the Project Gutenberg Literary Archive Foundation	ORG	211	260
854	Gutenberg Trademark LLC	PERSON	277	300
854	Foundation	ORG	363	373
854	Section 3	LAW	390	399
855	1.F.	DATE	0	4
856	Gutenberg	PERSON	15	24
856	U.S.	GPE	164	168
856	Gutenberg	PERSON	207	216
856	Gutenberg	PERSON	263	272
857	1.F.2	DATE	0	5
857	Project	FAC	131	138
857	Gutenberg Literary Archive Foundation	ORG	139	176
857	EXCEPT	NORP	517	523
857	PROVIDED	NORP	530	538
857	DISTRIBUTOR	ORG	619	630
857	DIRECT	ORG	690	696
857	INDIRECT	ORG	698	706
857	CONSEQUENTIAL	ORG	708	721
858	1.F.3	DATE	0	5
858	90 days	DATE	104	111
858	second	ORDINAL	603	609
858	second	ORDINAL	685	691
859	1.F.4	CARDINAL	0	5
859	EXPRESS	ORG	167	174
859	IMPLIED	ORG	178	185
860	1.F.5	CARDINAL	0	5
861	1.F.6	CARDINAL	0	5
861	Foundation	ORG	55	65
861	Foundation	ORG	117	127
861	Gutenberg	PERSON	164	173
861	Gutenberg	PERSON	318	327
861	Gutenberg	PERSON	552	561
861	Defect	PERSON	673	679
862	Section 2	LAW	0	9
863	hundreds	CARDINAL	229	237
864	2001	DATE	250	254
864	Gutenberg Literary Archive Foundation	ORG	268	305
864	3	CARDINAL	536	537
864	4	CARDINAL	542	543
864	Foundation	ORG	552	562
866	501(c)(3	CARDINAL	66	74
866	Mississippi	GPE	141	152
866	"the Internal
Revenue Service"	ORG	186	214
866	Foundation	ORG	220	230
866	EIN	ORG	233	236
866	64-6221541	DATE	277	287
866	"the Project Gutenberg Literary
Archive Foundation"	ORG	306	355
866	U.S.	GPE	407	411
867	Foundation	ORG	4	14
867	Fairbanks	GPE	40	49
867	Alaska	GPE	51	57
867	PO Box	PERSON	85	91
867	750175	DATE	92	98
867	Fairbanks	PERSON	100	109
867	809	CARDINAL	233	236
867	"Salt
Lake City"	GPE	254	268
867	84116	DATE	273	278
867	801	CARDINAL	281	284
867	596	CARDINAL	286	289
867	Foundation	ORG	371	381
869	Gregory B. Newby	PERSON	8	24
870	Section 4	LAW	0	9
871	$1 to $5,000	MONEY	340	352
871	IRS	ORG	423	426
872	Foundation	ORG	4	14
872	50	CARDINAL	108	110
872	United	ORG	125	131
872	SEND	ORG	397	401
874	the United States	GPE	143	160
874	U.S.	GPE	162	166
876	5	CARDINAL	8	9
877	Michael S. Hart	PERSON	10	25
877	forty years	DATE	159	170
877	eBooks	ORG	221	227
878	eBooks	ORG	21	27
878	U.S.	GPE	141	145
878	eBooks	ORG	218	224
880	"the Project Gutenberg Literary
Archive Foundation"	ORG	98	147
880	eBooks	ORG	177	183
880	eBooks	ORG	248	254
